age,education_num,hours_per_week,capital_gain,capital_loss,occupation,marital_status,gender,race,income
42,8,31,0,0,11,0,0,4,0
43,11,53,0,0,10,4,1,4,0
39,11,38,0,0,1,0,1,4,1
40,14,36,0,0,10,2,1,4,0
56,8,39,0,0,11,0,0,4,0
55,11,43,0,0,5,2,1,4,0
65,7,28,99999,0,5,0,0,4,0
82,14,26,0,0,5,4,1,4,1
61,6,37,0,0,9,1,1,4,0
65,10,11,0,0,3,0,0,0,0
55,9,17,0,0,11,0,1,4,0
44,11,37,0,0,12,5,1,4,0
72,10,46,0,0,8,0,1,4,1
35,10,48,0,500,1,6,1,4,0
41,11,51,0,0,7,6,1,4,0
44,9,29,0,0,6,4,1,4,0
73,8,16,0,0,5,0,0,4,0
58,7,23,0,0,12,0,1,4,0
53,8,58,0,0,9,0,1,2,0
40,12,52,25000,0,7,0,0,4,1
46,10,56,0,0,1,1,0,4,1
53,8,41,0,0,2,6,1,4,0
46,12,40,0,0,9,6,1,4,1
90,10,49,0,0,4,0,0,0,1
58,9,43,0,0,6,2,1,4,0
27,9,30,0,0,0,0,0,4,0
41,9,33,0,0,1,0,0,0,0
84,10,19,0,0,2,5,1,2,0
53,9,38,0,0,8,4,1,4,0
39,10,38,0,0,5,3,1,4,0
35,10,4,0,0,0,1,1,0,0
46,9,51,0,0,7,6,0,4,0
80,10,46,0,0,10,0,1,0,1
60,7,61,0,0,2,3,1,4,0
63,10,27,0,0,8,0,1,4,0
41,6,46,0,1000,4,0,1,4,0
50,12,25,0,2000,11,5,0,4,0
66,11,30,0,0,1,4,1,4,0
57,12,46,0,0,7,4,0,4,0
40,15,51,0,0,2,6,1,4,1
67,12,34,0,0,4,0,0,3,0
85,12,32,0,0,11,5,0,4,0
34,5,30,0,0,12,0,1,4,0
46,14,61,0,0,3,6,0,4,0
49,12,43,0,0,1,4,1,4,0
60,12,53,0,0,8,6,1,4,0
56,13,41,0,0,8,1,1,4,0
54,8,25,0,0,5,6,1,4,0
52,13,35,0,0,7,0,1,4,1
54,8,48,0,0,0,4,1,4,0
60,12,54,0,0,5,0,1,4,1
59,10,35,0,0,2,5,0,4,0
56,10,39,0,0,9,0,0,4,0
74,11,31,0,0,0,4,1,4,0
32,12,39,0,0,2,6,0,0,0
36,9,28,0,0,6,6,1,4,0
43,11,31,0,0,9,1,1,4,0
48,10,57,0,0,3,1,1,4,1
47,13,42,0,0,12,6,1,4,0
71,10,55,0,0,4,1,1,4,0
58,14,40,0,0,0,0,0,4,1
53,10,40,0,0,13,6,1,2,0
29,9,44,0,0,10,1,0,4,0
80,14,28,0,0,11,4,0,0,0
53,12,45,0,0,3,4,0,4,0
32,10,51,0,0,6,0,1,4,0
58,11,42,0,0,1,4,0,4,1
50,11,63,0,0,7,0,1,4,1
74,12,48,0,0,6,0,0,4,0
38,15,56,0,0,1,0,1,4,1
42,11,49,0,0,7,0,1,4,1
49,8,20,0,0,1,0,1,4,0
50,9,26,0,0,8,1,1,4,0
37,12,40,0,0,11,0,1,4,0
30,10,54,0,0,3,1,0,4,0
56,8,39,0,0,3,0,0,4,0
56,12,21,0,0,9,2,1,4,0
82,7,31,0,0,2,6,1,4,0
72,10,51,0,0,1,0,1,4,1
52,7,9,0,0,4,0,1,4,0
40,6,29,0,0,4,0,0,4,0
65,14,38,0,0,0,6,1,4,1
38,8,42,0,0,9,0,0,4,0
39,11,32,25000,0,0,1,1,4,0
58,15,59,0,0,9,0,0,4,1
43,8,41,0,0,0,0,1,4,0
55,7,20,0,0,0,0,1,4,0
62,12,47,0,0,8,1,1,4,0
36,5,36,0,0,12,5,1,4,0
43,15,33,0,0,2,0,1,4,1
73,11,32,0,0,10,4,1,4,0
64,9,32,0,0,4,6,1,4,0
63,6,56,0,0,1,6,0,4,0
41,10,37,0,0,12,1,0,4,0
52,11,37,0,0,13,0,1,4,1
32,8,24,0,0,6,0,0,4,0
89,10,58,0,0,1,4,1,4,0
55,11,60,0,0,10,1,1,4,0
41,8,30,0,0,4,0,1,1,0
47,8,44,0,0,9,0,1,4,0
51,16,43,0,2000,2,6,1,2,1
39,10,42,0,0,1,0,1,4,1
53,11,37,15000,0,7,0,0,4,0
41,6,38,0,0,8,0,1,4,0
31,10,42,0,0,1,0,1,4,0
61,14,46,0,0,0,0,1,4,1
47,10,35,0,0,9,4,0,4,0
55,12,57,0,0,2,0,1,4,1
63,11,59,0,0,10,6,0,0,0
68,10,49,0,0,8,1,1,4,0
70,2,31,0,0,10,6,1,4,0
53,10,52,0,0,6,2,0,4,0
46,9,36,0,0,10,6,1,4,0
76,11,18,0,0,6,1,1,4,0
45,13,48,2000,0,10,4,0,4,0
69,13,56,7000,0,4,4,1,4,1
55,13,27,0,0,11,5,1,4,0
37,8,30,0,0,7,1,1,4,0
74,14,54,0,0,4,0,1,4,1
47,12,33,0,0,4,0,0,4,0
45,16,55,0,0,11,5,0,4,0
49,13,30,0,0,10,0,1,0,1
37,8,33,0,0,1,1,1,4,0
36,10,49,0,0,0,4,0,4,0
42,12,22,0,0,8,1,1,4,0
49,6,51,0,0,12,2,1,4,0
41,6,44,0,0,6,6,1,4,0
61,5,55,0,0,6,1,1,4,0
39,10,21,0,0,1,0,0,4,0
50,10,59,0,0,4,1,1,4,0
48,13,53,0,0,0,0,1,4,1
49,13,39,0,0,11,1,1,4,0
45,8,57,0,0,5,0,1,4,0
41,11,18,99999,0,9,0,1,4,1
60,11,36,0,0,0,6,1,4,0
35,8,26,0,0,6,5,0,4,0
53,6,52,0,0,5,2,1,4,0
56,8,24,5000,0,0,4,1,4,0
50,10,54,0,0,8,1,1,4,1
62,10,57,0,0,8,6,0,4,0
59,14,34,0,0,2,0,0,4,1
54,11,53,0,0,11,0,1,4,1
53,11,40,0,0,5,6,1,4,0
52,8,41,0,0,2,6,0,4,0
42,11,44,0,0,0,6,1,4,0
62,7,40,0,0,11,0,1,0,0
57,11,47,0,0,11,0,0,4,0
33,7,37,0,0,2,1,1,4,0
70,11,47,0,0,10,0,1,4,0
60,9,34,0,0,0,0,0,4,0
40,11,35,0,0,9,1,0,4,0
59,11,53,25000,0,6,4,0,4,0
33,7,63,0,0,8,0,1,4,0
42,16,48,0,0,2,1,1,2,1
62,10,37,0,0,1,6,1,3,1
35,13,40,0,0,8,6,1,1,0
47,10,44,0,0,9,6,1,4,0
81,10,49,0,0,0,0,0,2,1
47,13,48,0,0,12,0,0,4,0
33,11,36,0,0,0,0,0,4,0
70,16,58,0,0,0,0,1,4,1
35,9,46,0,0,11,1,1,4,0
53,10,63,0,0,13,0,1,4,1
57,8,42,0,0,0,6,0,4,0
39,9,46,0,0,0,0,1,4,0
68,9,31,0,0,2,6,0,0,0
40,9,32,0,0,2,0,1,4,0
50,13,38,99999,0,3,1,0,4,0
47,10,49,0,0,4,1,1,4,0
49,6,34,0,0,0,0,1,2,0
83,8,55,0,0,9,1,1,4,0
48,13,38,0,0,2,1,0,4,1
37,10,42,0,0,4,0,1,4,0
27,11,34,0,0,0,0,1,4,1
72,9,52,0,0,0,0,0,0,0
28,8,42,5000,0,5,6,1,4,0
55,6,38,0,0,2,6,1,4,0
30,14,29,0,0,6,0,0,4,0
54,7,36,0,0,11,6,0,4,0
42,9,33,0,0,0,6,0,4,0
69,9,51,0,0,11,0,1,4,1
67,15,35,0,0,5,1,0,4,0
42,7,59,0,0,4,1,0,4,0
52,14,44,0,0,9,0,1,4,1
46,11,41,0,0,7,0,1,4,0
29,13,36,0,0,11,0,0,4,0
44,11,33,0,0,1,6,1,0,0
42,11,41,0,0,3,0,1,4,1
45,12,51,0,0,7,4,0,4,0
55,12,37,0,0,0,6,0,4,0
77,13,53,0,0,4,6,0,4,0
46,8,30,0,0,11,6,0,4,0
41,11,38,0,0,8,6,1,4,0
90,14,43,0,0,8,5,1,4,1
67,7,63,0,500,8,6,1,4,0
42,10,29,0,0,12,0,1,4,0
63,10,54,0,0,11,0,1,0,0
33,11,43,0,0,1,0,0,4,1
47,14,23,0,0,3,2,0,3,0
40,8,44,0,0,13,1,1,4,0
32,11,35,0,0,8,0,1,4,1
85,8,54,0,0,8,0,0,4,0
63,6,47,0,0,5,0,0,4,0
39,8,44,0,0,8,0,1,4,0
39,5,63,0,0,7,0,1,4,1
42,11,43,0,0,6,0,1,0,0
31,10,37,0,0,9,0,1,4,1
48,3,61,0,0,9,0,1,4,0
63,12,55,0,0,4,0,0,4,1
43,8,38,0,0,3,3,1,4,0
34,12,37,10000,0,0,4,0,4,0
42,8,43,0,0,1,6,0,4,0
34,10,43,0,0,0,4,1,4,0
35,9,39,0,0,9,0,0,4,1
58,12,29,0,2000,0,0,1,4,1
53,8,34,99999,0,9,6,1,4,0
62,8,29,0,0,11,1,1,4,1
53,9,36,0,0,0,0,0,4,1
53,14,56,0,0,3,0,1,4,1
34,8,39,0,0,7,1,1,4,0
52,11,9,0,0,0,0,1,4,0
51,14,21,0,0,0,0,1,4,1
55,6,36,10000,0,8,0,1,4,0
72,10,21,0,0,7,0,1,4,0
28,7,51,0,0,8,0,1,0,0
61,9,57,0,0,2,6,0,4,0
61,9,48,0,0,2,1,1,4,1
52,9,39,0,0,12,2,0,4,0
51,11,39,0,0,9,4,1,4,0
49,11,36,0,0,0,0,1,4,1
57,9,42,0,2500,12,0,1,4,0
53,11,63,0,0,11,4,1,4,0
59,13,48,0,0,3,4,1,4,0
58,13,28,0,0,7,0,0,4,0
37,6,51,0,0,3,6,0,4,0
62,11,54,0,0,0,4,1,4,1
40,6,44,2000,0,11,0,1,0,0
46,9,40,0,0,0,0,1,4,0
36,8,42,0,0,5,6,1,4,0
36,9,49,0,0,0,4,1,4,0
39,13,37,0,0,0,4,1,4,1
58,12,22,0,0,8,1,0,4,0
80,9,41,0,0,0,5,1,4,1
59,9,38,0,0,0,6,1,4,1
30,12,44,15000,0,2,1,1,4,1
40,10,36,0,0,5,6,1,4,0
68,6,69,0,0,2,0,1,4,1
55,3,46,0,2000,1,4,1,4,0
56,8,21,10000,0,2,6,1,4,1
32,11,44,0,0,0,0,1,0,1
49,9,49,0,0,7,6,1,4,0
53,11,49,0,0,0,5,1,4,1
88,9,38,0,0,5,6,0,4,0
59,11,49,0,1000,1,6,0,4,0
51,7,52,0,0,4,1,0,4,0
90,9,62,0,0,2,6,1,4,1
65,11,64,0,0,2,0,0,0,0
69,8,52,0,0,5,6,1,4,0
57,12,51,0,0,10,0,1,0,0
39,11,52,0,0,2,0,1,4,0
73,10,28,0,0,9,1,1,4,0
82,12,39,0,0,1,2,0,4,0
78,9,61,0,0,7,0,1,4,0
51,11,34,0,0,12,0,1,4,1
55,8,39,0,500,4,0,1,4,0
54,8,50,0,0,2,6,1,4,0
53,7,54,0,0,4,1,0,4,0
50,13,24,0,0,10,6,0,4,0
73,8,38,0,0,5,6,1,4,0
39,8,26,0,0,6,6,1,0,0
52,11,31,0,0,0,1,0,4,0
56,9,31,0,0,4,1,1,4,1
41,12,49,0,500,0,2,0,4,0
77,8,7,25000,0,10,4,1,4,0
68,9,39,0,0,6,0,1,4,1
31,10,53,0,0,3,1,1,4,0
60,7,47,0,0,0,0,1,4,0
41,7,52,0,0,2,0,0,4,0
51,6,47,7000,0,3,6,1,4,0
53,14,43,0,0,6,0,0,4,1
44,8,31,0,0,3,0,1,4,0
71,9,47,0,0,11,6,0,1,0
43,9,26,0,0,9,6,0,4,0
48,10,59,0,0,9,1,1,4,0
34,11,42,0,0,2,3,1,4,1
29,10,37,0,2500,11,1,0,4,0
58,7,19,0,0,7,6,1,4,0
51,9,42,0,0,1,0,1,4,0
49,13,30,0,0,0,0,1,4,1
65,12,51,0,0,9,0,1,4,1
49,10,54,0,0,7,0,1,4,1
68,15,43,2000,0,6,1,1,4,1
50,12,40,0,0,4,0,0,4,0
57,11,27,0,0,9,0,1,2,1
47,13,34,0,0,6,0,1,4,1
48,9,38,0,0,6,0,1,4,0
57,15,22,0,0,2,1,1,4,1
48,9,51,0,0,1,1,1,0,0
60,12,53,0,0,0,0,1,4,1
46,7,32,15000,0,6,4,1,4,0
59,12,69,0,0,3,0,1,4,1
59,10,48,0,0,2,0,1,4,1
34,12,47,0,0,1,0,1,4,0
46,9,34,0,0,3,0,1,4,0
38,10,32,0,0,0,0,1,4,1
27,15,50,0,0,4,6,0,4,0
88,4,64,0,0,5,4,1,4,1
48,14,38,15000,0,3,0,0,4,0
32,15,64,0,0,9,0,1,4,1
40,11,25,0,0,7,4,0,4,0
33,13,48,0,0,8,0,1,4,1
56,4,41,0,0,8,0,1,0,0
59,4,37,0,0,0,1,1,0,0
38,8,53,0,0,3,1,1,4,0
59,13,50,0,0,0,2,1,4,0
44,5,55,0,0,4,0,1,4,0
55,10,38,0,0,5,1,0,4,0
55,10,43,0,0,2,1,1,4,0
41,11,35,0,0,1,6,1,0,0
42,6,52,0,0,10,0,0,1,0
40,12,16,0,0,6,0,1,4,1
32,13,31,0,0,2,6,0,4,0
57,16,39,0,0,5,0,1,0,0
50,4,55,0,0,9,0,0,4,0
60,6,36,0,0,0,1,1,4,0
40,5,32,25000,0,3,0,1,4,0
43,7,34,0,0,5,2,0,4,0
76,10,25,0,0,12,0,1,4,1
41,11,57,0,0,6,0,1,4,1
43,5,38,0,0,0,0,1,4,0
69,7,44,0,0,8,4,1,4,0
74,10,42,0,0,6,6,1,4,0
63,9,16,0,0,0,4,1,4,0
50,9,48,0,0,9,0,0,4,0
49,11,24,0,0,2,0,1,4,1
45,7,11,0,0,9,6,1,4,0
57,10,38,0,0,11,0,1,4,0
48,11,41,0,0,8,0,1,4,1
51,8,24,0,0,9,1,1,4,0
45,8,59,0,0,6,0,0,4,1
40,8,51,0,0,2,0,0,4,0
49,11,37,2000,0,6,0,1,4,0
55,10,56,0,0,10,4,0,4,0
35,9,50,0,0,9,0,1,4,0
40,8,31,0,0,0,3,1,4,0
68,12,16,0,0,1,6,1,4,1
32,7,19,0,2000,6,0,1,4,0
60,12,36,0,0,6,0,1,4,1
63,12,42,0,0,6,4,0,4,0
45,11,36,0,0,4,0,1,4,1
48,11,41,0,0,5,0,1,4,0
64,10,52,0,0,5,0,0,4,0
55,9,39,0,0,7,6,1,4,0
55,9,40,0,0,7,0,0,4,0
62,12,47,0,0,6,2,0,4,0
47,6,59,0,0,0,1,0,4,0
38,11,39,0,0,11,6,1,4,0
61,12,46,0,2000,3,0,1,4,1
55,11,29,0,0,1,0,1,4,1
59,13,58,0,0,7,6,0,4,0
37,10,39,0,0,2,1,0,1,0
36,12,42,0,0,7,1,1,4,0
53,12,49,0,0,6,5,0,4,1
50,7,32,25000,0,5,6,0,4,0
74,6,31,0,0,5,4,1,4,0
47,10,59,0,0,5,0,1,4,0
45,12,30,0,0,7,0,1,3,1
89,10,42,0,0,4,6,1,4,0
62,11,54,0,0,5,0,1,4,1
71,12,38,7000,0,11,0,1,0,0
60,8,48,0,0,1,4,1,4,0
33,10,49,0,0,1,1,0,4,0
67,13,38,0,0,1,6,1,4,1
90,12,46,0,0,2,0,0,4,0
58,15,40,0,0,3,0,0,4,1
32,12,38,0,0,3,4,0,0,0
44,9,23,0,2000,7,1,1,4,0
70,9,34,0,0,0,0,1,0,1
38,13,40,0,0,8,0,1,4,1
71,11,33,0,2500,7,6,0,4,0
47,12,21,0,0,13,6,0,4,0
43,9,26,0,0,9,0,1,4,0
60,13,44,25000,0,3,0,1,4,1
64,11,37,5000,0,8,1,1,4,0
75,8,32,0,0,5,6,0,4,0
48,10,32,0,0,5,6,1,4,0
78,15,36,0,2000,8,0,1,4,1
71,10,56,0,0,6,6,0,0,0
43,11,36,0,0,9,1,1,4,1
47,7,47,0,0,11,0,0,4,0
40,9,35,0,0,10,0,0,4,0
49,13,44,0,0,8,1,1,0,0
65,6,47,0,0,2,1,1,0,0
45,9,36,0,0,5,6,1,4,0
59,6,22,0,0,12,2,1,4,0
60,10,54,0,0,1,0,1,4,0
59,10,50,0,0,1,0,0,4,1
55,11,40,0,0,0,6,0,0,0
67,11,37,5000,0,10,0,1,4,1
42,8,48,0,0,5,0,1,4,0
64,10,48,0,0,5,4,1,4,0
56,16,51,0,1000,6,0,1,4,1
55,8,39,0,0,0,6,0,2,0
48,15,40,0,2500,3,0,1,4,1
38,10,47,0,0,2,6,1,4,0
60,6,55,0,0,4,0,0,4,0
49,14,27,0,0,0,4,1,4,1
83,12,30,10000,0,7,6,0,4,0
82,11,48,7000,0,7,0,0,4,0
42,9,38,0,0,3,4,0,4,1
90,12,21,5000,0,9,6,0,4,0
39,14,34,0,0,6,0,0,4,1
77,8,40,0,0,2,2,0,4,0
66,8,30,0,0,2,2,0,4,0
42,5,44,0,0,3,6,0,4,0
53,10,46,0,0,0,6,0,4,0
47,15,68,0,0,1,1,0,4,1
47,14,52,5000,0,2,0,1,0,1
61,3,23,0,0,8,4,1,4,0
56,8,69,99999,0,5,1,0,4,0
42,14,39,0,0,1,0,0,4,0
79,11,53,10000,0,2,4,1,4,0
64,7,39,0,0,13,0,1,4,0
55,10,43,0,0,9,0,1,4,0
50,4,38,0,0,2,0,1,4,1
45,13,37,0,0,6,6,0,4,0
77,11,25,0,0,13,6,1,4,1
43,14,40,0,0,2,0,1,4,1
41,7,27,0,0,10,4,1,4,0
71,8,46,0,0,1,4,1,4,1
46,8,38,0,0,12,0,1,4,0
53,14,45,0,0,4,0,1,4,1
82,9,30,0,0,7,6,0,4,0
42,13,40,0,0,10,0,1,0,0
37,11,39,10000,0,1,0,0,4,0
60,12,47,0,0,6,4,0,4,0
57,9,27,0,0,7,6,1,4,0
38,10,35,0,0,7,4,0,4,1
81,12,59,0,0,0,6,1,4,1
47,11,54,0,0,3,0,1,4,0
60,9,46,0,0,6,0,1,4,1
76,9,59,0,0,5,6,0,4,0
56,13,52,0,0,0,1,0,4,1
90,12,39,10000,0,4,0,1,4,0
38,9,47,0,0,0,4,1,4,0
44,15,21,0,0,3,0,0,4,1
66,8,32,0,0,8,0,1,4,0
60,5,18,0,0,5,0,0,4,0
46,9,44,0,0,1,6,1,4,1
56,10,33,0,0,11,6,1,4,1
59,13,39,0,1000,0,0,0,4,1
51,9,26,0,0,0,1,1,4,0
51,11,36,0,0,1,6,1,4,0
30,8,44,25000,0,2,4,0,4,0
68,11,38,0,0,2,0,1,2,1
44,10,33,0,0,9,1,1,4,0
40,9,23,0,0,2,6,1,0,0
47,8,48,7000,0,5,1,0,0,0
54,13,37,0,0,10,5,1,4,0
37,11,54,0,0,3,1,1,0,0
38,10,26,0,0,1,2,1,4,1
53,9,37,0,0,2,4,1,4,0
53,10,35,0,0,8,4,1,0,0
40,7,41,0,0,6,0,0,4,0
53,13,34,0,0,4,0,0,4,1
56,6,28,0,0,2,5,1,4,0
79,7,35,0,0,5,0,1,4,0
48,13,40,0,0,0,6,1,4,1
43,6,63,0,0,7,0,1,4,0
43,13,34,0,0,8,1,1,0,0
39,11,43,0,0,4,0,1,4,0
53,8,28,0,0,0,6,0,4,0
80,13,44,0,0,9,0,1,4,1
53,9,22,0,0,0,0,0,4,1
31,12,65,0,0,11,0,0,4,0
41,10,30,0,0,3,0,1,4,0
67,8,3,0,0,10,1,0,4,0
42,10,39,0,0,10,6,0,4,0
45,6,50,2000,0,7,6,1,4,0
53,12,26,0,0,2,4,1,0,0
47,11,32,0,0,8,2,1,4,1
72,11,55,0,0,1,0,1,0,0
37,10,47,0,0,3,0,1,4,0
44,13,58,0,0,5,6,1,4,0
38,8,7,0,0,0,0,1,4,0
47,7,39,0,0,8,6,1,0,0
37,9,35,0,1500,4,0,0,4,0
54,14,45,0,0,4,0,1,4,1
47,8,21,0,0,2,0,0,0,0
59,12,21,0,0,3,6,0,2,0
62,8,57,0,0,5,0,1,4,0
37,9,29,0,0,7,1,1,4,0
49,8,28,5000,2000,6,4,1,4,0
42,13,59,0,0,1,4,1,4,1
49,11,47,0,0,0,1,1,4,0
49,9,34,0,0,9,6,1,0,0
33,8,46,0,0,9,0,0,4,0
63,11,50,0,0,2,0,1,0,1
50,11,31,0,0,7,6,0,0,0
55,10,47,0,0,0,0,0,4,1
59,9,61,0,2500,11,0,1,4,1
42,14,29,0,0,11,6,0,4,0
40,7,53,0,0,3,0,1,4,0
59,9,44,0,0,2,4,1,4,0
64,8,44,25000,0,0,0,1,4,1
69,11,54,0,0,12,1,1,4,0
62,8,46,0,0,1,0,1,4,1
47,11,19,0,0,3,0,1,4,0
65,6,27,0,0,1,4,0,4,0
43,11,41,0,0,0,4,1,4,0
50,13,28,1000,0,1,0,1,4,1
78,10,67,0,0,10,0,1,4,1
43,7,32,0,0,2,4,0,4,0
90,11,27,0,0,1,6,0,4,0
71,5,31,0,0,3,0,1,4,0
68,12,33,0,0,5,6,0,0,0
55,8,39,0,0,10,6,0,4,0
33,5,35,0,0,3,6,1,4,0
49,7,44,0,0,9,4,1,4,0
45,13,25,0,0,0,0,1,4,1
52,13,56,0,0,6,0,1,4,0
48,7,40,0,0,6,0,1,4,0
47,13,34,15000,0,0,4,0,4,1
76,7,41,25000,0,3,4,1,0,0
46,10,34,0,0,2,4,1,4,0
63,15,40,0,0,3,4,0,0,0
90,12,52,0,500,8,1,1,3,1
72,11,18,0,0,2,1,0,4,0
90,11,48,15000,0,2,0,1,4,1
65,11,55,0,0,5,1,1,4,0
45,9,45,0,0,8,1,0,4,0
40,8,41,10000,0,2,0,0,4,0
90,5,51,0,0,10,6,1,4,0
47,10,30,0,0,2,0,0,4,0
48,9,36,0,0,3,1,1,4,0
67,10,9,0,0,2,0,1,4,1
42,5,59,0,0,0,1,1,4,0
69,11,39,0,0,4,0,1,4,0
33,11,44,0,0,13,6,1,4,0
49,6,39,0,0,11,0,0,4,0
71,8,8,25000,0,10,0,0,4,0
68,12,40,0,0,7,0,0,4,1
54,7,42,0,0,7,6,1,4,0
50,9,38,0,0,4,1,0,0,0
63,4,57,0,0,7,6,1,0,0
52,11,44,0,0,12,0,1,0,0
42,5,33,0,0,7,1,1,4,0
48,10,33,0,0,7,6,1,2,0
38,9,58,0,0,13,0,1,4,0
77,9,28,0,0,2,4,0,4,0
70,11,41,0,0,6,0,0,4,1
48,7,26,99999,0,1,0,1,4,1
58,4,44,0,0,12,0,1,4,0
33,6,31,0,0,2,0,0,4,0
54,10,38,0,0,7,0,1,4,0
39,15,32,0,0,0,0,1,4,1
57,13,50,0,0,2,0,0,2,0
87,5,58,0,0,5,6,1,4,0
44,9,37,0,0,1,4,1,4,0
34,9,30,0,0,1,1,0,4,0
61,13,35,0,0,1,1,1,0,0
47,6,42,0,0,0,6,1,4,0
66,7,40,0,0,2,6,1,4,0
69,11,40,0,0,9,5,1,4,0
68,12,41,0,0,7,0,1,4,1
51,10,33,0,0,11,0,1,4,0
84,15,46,0,0,7,0,1,0,1
43,7,39,25000,0,5,0,0,4,0
73,10,57,0,0,12,0,0,4,0
46,11,36,0,0,5,1,1,4,0
50,12,57,0,0,11,5,1,4,0
64,5,47,0,0,13,6,1,0,0
48,10,34,0,0,8,1,1,4,0
74,8,49,0,0,3,0,0,4,0
37,11,46,0,0,0,6,1,4,1
77,8,49,0,0,0,1,1,4,0
71,10,21,0,0,7,0,0,4,0
73,10,33,0,0,8,5,1,4,0
45,11,56,5000,0,6,0,1,4,0
37,13,61,0,0,9,1,0,4,0
48,5,21,5000,1500,2,1,1,4,0
90,8,50,0,0,8,0,1,4,0
42,7,48,0,0,0,6,1,4,0
43,9,31,0,0,11,0,1,0,0
36,7,53,0,0,1,6,1,0,0
45,15,46,0,0,9,0,1,4,1
43,9,39,0,0,8,0,1,4,0
61,11,23,0,0,12,0,0,4,0
58,10,44,0,0,7,0,0,4,1
58,14,57,0,0,8,0,1,0,1
47,11,23,0,0,13,1,1,4,1
54,9,41,0,0,1,0,1,4,0
41,12,38,0,0,3,0,1,4,0
41,13,33,0,500,9,0,1,0,1
68,13,39,0,0,8,4,1,4,0
64,8,31,0,0,12,0,1,4,0
52,11,35,0,0,6,0,0,4,0
50,11,28,0,0,11,5,0,4,0
58,9,53,0,0,5,0,1,4,1
51,14,54,0,0,9,6,1,2,0
48,11,55,0,0,2,6,1,4,1
68,7,46,7000,0,6,1,0,4,0
60,8,40,10000,0,0,6,0,4,0
51,11,43,0,1500,5,4,1,4,0
44,7,51,0,0,1,5,1,4,0
31,8,19,0,0,0,4,1,4,0
50,7,31,2000,0,10,4,1,4,0
31,10,54,0,0,0,0,1,4,1
31,6,41,0,0,4,4,0,4,0
36,11,39,0,0,0,0,1,4,0
29,10,36,0,0,7,6,1,4,0
48,15,41,0,0,0,4,1,2,1
37,10,40,0,0,1,0,0,2,0
40,12,49,0,0,5,4,1,4,0
56,10,28,0,0,12,1,1,4,0
60,13,59,0,0,7,1,0,0,0
58,7,57,0,0,1,4,1,4,0
56,12,48,0,0,7,6,0,4,1
77,9,46,0,0,13,0,1,4,0
45,8,24,0,0,0,0,1,4,0
41,9,40,0,0,0,0,1,4,1
48,7,21,0,0,1,1,1,0,0
43,12,24,0,0,4,2,1,4,0
61,13,55,0,0,8,0,0,4,1
64,8,27,0,0,4,1,0,4,0
75,9,23,0,0,11,0,1,4,1
61,8,25,0,1500,5,0,0,0,0
63,8,42,0,0,7,0,1,4,1
37,10,56,0,0,9,0,1,4,1
78,13,23,0,500,13,0,1,4,1
49,7,40,0,500,0,1,0,4,0
34,9,32,0,0,4,1,1,4,0
69,10,17,0,0,0,0,1,4,0
65,12,43,0,0,10,0,1,4,1
42,12,8,0,0,5,0,1,4,0
52,7,49,0,0,0,0,0,0,0
69,10,46,0,0,0,1,0,2,0
57,9,64,0,0,1,0,1,4,1
59,11,34,2000,0,8,1,1,4,0
70,8,48,0,0,12,0,0,0,0
56,13,35,0,0,8,6,1,4,0
36,8,55,25000,0,5,6,1,4,0
55,10,43,0,0,3,0,1,4,0
63,12,35,0,0,6,0,1,4,1
46,16,39,0,0,5,6,0,2,0
71,7,19,0,500,7,6,1,4,0
47,11,57,0,0,6,6,1,4,0
49,15,49,0,0,3,0,1,4,1
57,6,2,0,0,4,2,1,4,0
43,11,33,0,0,0,6,1,4,0
76,9,53,0,0,1,1,0,0,0
56,6,43,0,0,5,1,1,4,0
65,11,42,0,0,6,2,0,4,0
66,13,45,0,0,12,0,0,4,1
63,7,47,0,0,10,4,1,4,0
77,9,35,0,0,5,6,0,4,0
62,12,43,0,0,10,6,1,4,0
57,12,40,0,0,4,4,0,4,0
66,8,34,0,0,1,0,1,4,0
73,10,34,0,500,1,0,1,0,1
47,11,40,0,0,3,6,0,4,0
45,9,41,0,0,1,0,1,4,1
52,13,43,0,0,4,6,1,4,0
50,13,58,0,0,2,0,0,4,1
57,12,37,0,0,5,2,1,4,0
53,7,30,0,0,0,0,0,4,0
50,10,36,0,0,1,0,0,4,0
44,13,43,0,0,1,1,1,4,1
31,10,23,0,0,4,0,0,4,0
50,6,38,0,0,8,0,1,4,0
40,10,30,0,0,1,0,0,4,0
30,9,38,0,0,9,0,0,4,0
39,8,36,0,0,0,5,0,0,0
47,10,22,0,0,1,6,0,4,0
55,12,56,0,0,6,4,1,4,0
41,9,32,0,0,0,6,1,4,0
51,9,28,0,0,3,2,1,4,0
42,10,32,0,500,2,6,1,4,0
54,10,37,0,0,0,0,1,4,1
39,9,40,0,0,0,4,1,4,1
43,8,42,25000,0,9,4,1,4,0
64,13,44,0,0,10,0,1,4,0
48,11,53,0,0,8,1,1,4,0
62,8,38,0,0,3,1,1,4,0
66,7,30,0,2500,5,4,1,4,0
35,9,41,99999,0,10,5,1,4,0
41,9,49,0,0,7,1,1,4,0
58,8,32,0,0,8,0,1,4,1
47,12,44,0,0,5,6,1,1,0
60,9,46,0,0,7,0,1,4,1
52,9,45,0,0,11,0,1,2,0
42,11,26,0,0,3,1,0,2,0
42,9,51,0,0,1,4,1,4,0
